PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,LATITUDE,LONGITUDE,PRICE
2,3182,12,1,49508,3,1.5,2024,16552,1956,193,,42.8802639,-85.630791,155000
2,1956,12,1,49508,4,2.5,2440,10454,1966,287,,42.858873,-85.638915,172000
2,3387,12,1,49508,3,1.5,2202,13446,1971,43,,42.8596379,-85.612001,168000
2,644,12,1,49548,3,2.5,1875,18942,1942,88,,42.8698089,-85.649655,155000
2,3330,12,1,49508,3,1.5,1912,12632,1973,310,,42.857118,-85.6178,155000
2,639,12,1,49548,3,2,1700,14374,1984,28,,42.862642,-85.647312,158500
2,672,12,1,49508,,,,23958,,,,42.8702309,-85.645683,154000
2,1952,12,1,49508,,,,12632,,,,42.878526,-85.63703,162050
2,3379,12,1,49508,3,2,1300,10018,1964,198,,42.8717324,-85.627677,158900
2,3365,12,1,49508,3,2.5,2392,12000,1976,137,,42.878119,-85.614998,169900
2,3388,12,1,49508,4,2.5,2366,14158,1962,154,,42.877372,-85.633107,175000
2,3389,12,1,49508,3,2,1773,21780,1987,308,,42.861673,-85.605651,159000
2,3337,12,1,49512,,,,9148,,,,42.881171,-85.580688,171500
2,3390,12,1,49508,3,2.5,1872,10019,1990,365,,42.871934,-85.601055,161500
2,3168,12,1,49508,4,2,2132,9147,1990,210,,42.873636,-85.6176799,164697
2,3326,12,1,49508,3,1.5,1248,17424,2003,245,,42.878075,-85.620203,162000
2,3182,12,1,49508,3,1.5,2020,22215,1955,112,,42.8814909,-85.631593,151900
2,3188,12,1,49508,3,1.5,1677,10507,1989,221,,42.874075,-85.599238,172000
2,3391,12,1,49508,,,,11326,,,,42.871409,-85.618778,159000
2,3239,12,1,49548,3,2,1800,6875,1984,35,,42.862832,-85.648953,153000
2,3392,12,1,49508,,,,9148,,,,42.876647,-85.621776,150900
2,639,12,1,49508,5,2,2400,9150,1984,65,,42.856218,-85.64353,164900
2,3364,12,1,49508,,,,10890,,,,42.863769,-85.638206,161500
2,3203,12,1,49548,2,2.5,2362,4356,1990,253,,42.88013,-85.653543,153000
2,3393,12,1,49508,4,2.5,2220,,1993,112,,42.855119,-85.609566,171000
2,2210,11,1,49508,3,2.5,1874,9180,1965,31,,42.87679,-85.642038,159900
2,3335,12,1,49512,,,,12632,,,,42.858372,-85.57289,165900
2,3352,12,1,49508,3,1.5,2089,14810,1956,133,,42.8744396,-85.6215699,158000
2,3126,12,1,49512,4,2.5,2458,15588,1963,57,,42.908997,-85.57117,164900
2,3394,12,1,49508,,,,14375,,,,42.863145,-85.6426199,166000
1,3395,12,1,49512,3,2.5,1742,,2016,51,215,42.884702,-85.596177,223900
1,3396,12,1,49512,3,2.5,1742,,2016,52,215,42.884738,-85.596159,217000
1,3397,12,1,49512,3,3.5,2217,,2016,70,215,42.884668,-85.596159,223900
2,3370,12,1,49512,,,,6098,,,,42.871839,-85.575369,175900
2,3398,12,1,49512,3,2.5,2060,13436,2016,127,,42.8774948,-85.5833911,199971
2,3399,12,1,49512,4,2.5,2191,10018,1997,344,22,42.86787,-85.573529,218700
2,644,12,1,49512,,,,139392,,,,42.8690702,-85.5792351,185000
2,3400,12,1,49512,3,2,1487,5500,2016,137,10,42.871139,-85.5756576,191900
1,3401,12,1,49512,,,,,,,,42.8628904,-85.5672582,260800
4,3370,12,1,49512,,,,,,,,42.871139,-85.5756576,179900
2,3370,12,1,49512,,,,,,,,42.871139,-85.5756576,179900
2,3400,12,1,49512,3,2,1487,5500,2016,175,10,42.871139,-85.5756576,184900
2,3400,12,1,49512,3,2,1487,5500,2016,203,10,42.871139,-85.5756576,188900
2,3372,12,1,49512,3,3.5,1900,8000,2008,200,21,42.894476,-85.593033,205000
2,3402,12,1,49512,3,2.5,1872,5250,2015,260,90,42.884163,-85.592389,250000
1,3403,12,1,49512,3,3,1898,,2004,11,240,42.855475,-85.577403,178000
2,3404,12,1,49508,5,3.5,2636,7405,2012,39,10,42.8568078,-85.6003603,200000
2,3405,12,1,49512,3,3.5,2468,8537,2002,134,,42.856916,-85.576453,235000
2,3406,12,1,49512,,,,11326,,,,42.8611271,-85.5768324,259000
1,3407,12,1,49512,,,,,,,,42.8842969,-85.592386,193000
2,3408,12,1,49512,3,2,1368,5250,2016,114,90,42.884166,-85.59285,213900
2,3409,12,1,49512,,,,8712,,,,42.855398,-85.57135,257000
2,3400,12,1,49512,3,2,1487,6969,2014,1,10,42.8701719,-85.575242,189000
2,3211,12,1,49508,5,2.5,2475,11761,1961,172,,42.877733,-85.637079,199900
2,3372,12,1,49512,3,2,1850,7841,2007,162,21,42.8954554,-85.5920317,177000
2,3410,12,1,49512,3,2,2063,8640,2006,262,21,42.8955259,-85.59087,179000
1,3411,12,1,49512,,,,,,,,42.856183,-85.577068,190000
2,3408,12,1,49512,3,2.5,1872,5250,2016,185,90,42.884441,-85.592846,257232
2,3412,12,1,49512,3,2.5,2064,9384,1997,210,,42.867558,-85.573204,188000
1,3413,12,1,49512,3,2.5,1979,,1997,256,190,42.866506,-85.5722509,195000
1,3414,12,1,49512,,,,,,,,42.855979,-85.580038,196000
2,3408,12,1,49512,3,2,1300,5250,2017,9,90,42.884716,-85.592842,207785
1,3415,12,1,49508,,,,,,,,42.8597709,-85.6015017,200200
1,3416,12,1,49512,,,,,,,,42.856245,-85.577595,197200
2,3408,12,1,49512,3,2.5,1847,5250,2016,143,90,42.884303,-85.592848,252900
1,3417,12,1,49512,,,,,,,,42.894601,-85.590953,206360
2,3418,12,1,49512,3,2.5,2044,10018,2008,217,21,42.893696,-85.587798,193000
1,3419,12,1,49512,2,2.5,1240,,2016,80,165,42.8628904,-85.5672582,205429
2,3420,11,1,49546,3,1,1104,12196,1953,226,,42.941547,-85.5528889,195000
2,3400,12,1,49512,3,2,1487,5500,2016,204,10,42.871139,-85.5756576,182900
5,2217,12,1,49508,2,1,,,1992,263,,42.8814331,-85.6124837,177900
2,3421,12,1,49508,,,,16988,,,,42.880372,-85.617813,257500
2,3410,12,1,49512,3,2.5,1696,6720,2010,294,22,42.894601,-85.590953,206360
1,3422,12,1,49512,,,,,,,,42.855267,-85.578318,180000
2,3423,12,1,49512,3,3.5,1700,13160,2005,312,22,42.8561908,-85.5714209,185000
1,3424,12,1,49512,2,1.5,1370,,2006,331,170,42.902713,-85.5857259,177500
2,3400,12,1,49512,3,2,1487,5500,2016,280,10,42.8711398,-85.5756522,179900
1,3425,12,1,49512,2,2.5,1500,,2015,207,165,42.8628904,-85.5672582,200000
1,3426,12,1,49512,2,2.5,1240,,2015,175,165,42.8628904,-85.5672582,207200
1,3427,12,1,49512,2,2.5,1240,,2015,172,165,42.8628904,-85.5672582,220500
1,3428,12,1,49512,2,2.5,1240,,2016,168,165,42.8628904,-85.5672582,199532
1,3429,12,1,49512,2,2.5,1240,,2015,141,165,42.8628904,-85.5672582,241000
2,3430,12,1,49512,3,1.5,1486,13830,2008,120,13,42.86938,-85.575776,183000
1,3431,12,1,49512,2,2,1280,,2013,364,190,42.902671,-85.584279,180500
2,3432,12,1,49512,3,3,2167,10660,1994,350,,42.920999,-85.561216,227000
2,3404,12,1,49508,4,2.5,1870,6357,2013,336,12,42.856719,-85.600393,204000
2,3433,12,1,49512,6,3.5,3920,11761,2003,308,22,42.8584659,-85.575845,268000
2,3434,12,1,49512,,,,10019,,,,42.867383,-85.573232,218700
2,3400,12,1,49512,3,2,1487,5500,2015,357,10,42.870868,-85.575664,177900
2,3435,12,1,49512,3,2,1487,5500,2015,357,,42.871839,-85.575369,175900
1,3436,12,1,49512,3,3.5,2295,,2016,165,165,42.8628904,-85.5672582,269900
1,3437,12,1,49512,3,2.5,2082,4791,2003,343,150,42.856245,-85.577595,197200
2,3438,11,1,49546,5,3,3706,17859,2005,140,,42.925299,-85.5603919,244000
2,3277,12,1,49512,3,2.5,1274,6969,2004,80,22,42.862005,-85.567836,190000
2,644,12,1,49512,2,2,1538,139392,1885,225,,42.869827,-85.579239,185000
2,3439,12,1,49508,3,1.5,1380,10454,1978,102,,42.859639,-85.613309,177900
2,3440,12,1,49508,3,2.5,3043,13503,1965,7,30,42.865185,-85.623645,177500
2,3441,11,1,49508,3,2,1580,13481,1963,80,,42.867503,-85.62804,179900
2,3442,12,1,49508,4,2.5,2010,13090,1968,171,,42.86745,-85.623513,200000
5,644,12,1,49508,5,4,,14175,1975,263,,42.868893,-85.619673,201000
2,3389,12,1,49508,3,3.5,3016,13503,1969,21,,42.860467,-85.615245,185000
2,3443,12,1,49508,4,3.5,2709,10890,1987,28,,42.863323,-85.611795,220000
2,3444,12,1,49508,4,4,3620,14810,1989,214,3,42.866625,-85.60591,239000
2,3382,12,1,49508,,,,11761,,,,42.857194,-85.641321,182500
2,3318,12,1,49508,3,3,2959,12150,1984,253,,42.878603,-85.629419,182500
2,1952,12,1,49508,4,2.5,2368,10672,1962,44,,42.87779,-85.637724,186500
2,3445,12,1,49508,4,2.5,2165,10908,1974,287,,42.876441,-85.610634,179900
2,2217,12,1,49508,,,,20038,,,,42.881379,-85.613337,231000
2,3157,12,1,49508,5,3.5,3040,41817,1975,11,,42.880594,-85.613358,184500
2,3148,12,1,49512,4,1.5,2040,14100,1969,287,,42.87992,-85.586722,182500
2,3329,12,1,49512,3,2,2222,9583,1994,21,10,42.877746,-85.58001,176000
5,3446,12,1,49508,,,,,1977,241,,42.878154,-85.61622,218000
2,3447,12,1,49508,3,2.5,1958,12371,1989,142,,42.873771,-85.601579,177000
2,3432,11,1,49546,,,,11326,,,,42.92112,-85.560877,245250
2,3356,12,1,49546,3,2.5,1647,12196,1994,256,,42.921526,-85.560885,231000
2,3438,12,1,49546,4,2.5,2552,12150,1968,221,,42.933423,-85.555982,201650
2,3448,12,1,49546,4,2,2108,16814,1963,14,,42.933509,-85.5580559,195000
2,3449,12,1,49546,4,2,2472,12196,1979,175,,42.9329899,-85.555997,204000
2,740,12,1,49546,3,1.5,1804,14374,1980,73,,42.940729,-85.554311,197500
1,3450,12,1,49512,2,2.5,2045,,2016,63,240,42.884123,-85.596115,267583
5,3451,12,1,49508,6,4,,15000,1968,254,,42.8591,-85.632555,194000
5,3383,11,1,49508,5,3,,16480,1977,339,,42.877487,-85.614169,176000
2,2217,12,1,49508,,,,19166,,,,42.881341,-85.612551,177900
5,1458,12,1,49508,6,190,,13500,1987,277,,42.863909,-85.624701,185700
5,3095,12,1,49508,10,3,,10890,1969,17,,42.8585769,-85.6297419,195000
5,3383,12,1,49508,5,3,,13503,1979,30,,42.87268,-85.607344,213000
5,3452,12,1,49512,6,2,,15960,2005,169,,42.89012,-85.599874,221000
2,3453,12,1,49512,4,2.5,3054,20494,2015,344,,42.889613,-85.586643,240085
2,3454,11,1,49546,,,,11761,,,,42.924975,-85.558575,189000
2,3455,12,1,49508,4,2.5,2000,,1993,91,,42.859476,-85.629399,176000
2,3456,12,1,49512,,,,7841,,,,42.856914,-85.571984,185000
2,3457,12,1,49512,4,3.5,2400,7500,2004,308,,42.8595204,-85.5747133,245000
2,3458,12,1,49512,4,2.5,2644,16552,1999,71,,42.861692,-85.580563,271999
2,3459,12,1,49508,4,2.5,1600,13503,1992,191,,42.872547,-85.60217,177000
1,3460,12,1,49512,2,2.5,1240,,2015,252,165,42.863126,-85.5673149,211400
2,3244,12,1,49508,3,2.5,2158,14652,1976,185,3,42.865356,-85.619403,200000
2,3461,11,1,49512,4,3.5,3024,,2007,133,,42.880686,-85.58402,220200
2,3409,12,1,49512,,,,6970,,,,42.8554,-85.570476,186500
1,3462,12,1,49512,2,2.5,1750,,,,,42.884488,-85.596146,195000
2,3463,12,1,49508,4,3.5,3322,12632,1988,239,,42.864624,-85.60934,217000
2,3461,12,1,49512,3,2.5,2016,13503,2008,290,,42.88047,-85.583169,206000
2,3352,12,1,49508,4,3.5,3280,12196,1968,231,,42.873856,-85.616013,187900
2,3464,12,1,49512,3,2,1536,5989,2011,168,10,42.871823,-85.574178,181000
2,3463,12,1,49508,,,,11761,,,,42.863993,-85.607617,226500
2,3465,12,1,49512,4,3.5,2324,9147,2003,184,,42.857997,-85.574966,229900
2,3466,12,1,49508,3,3,2264,11938,2002,23,,42.877152,-85.623434,189900
1,3467,11,1,49546,,,,,,,,42.918284,-85.550372,225000
2,3468,12,1,49508,4,2.5,3202,12300,1976,294,,42.867935,-85.61833,195000
2,3448,11,1,49546,,,,13504,,,,42.933653,-85.557408,250500
2,3340,12,1,49512,,,,5663,,,,42.870023,-85.573235,183000
2,3469,12,1,49512,3,2.5,2186,10454,1996,112,10,42.87648,-85.578112,190000
2,3470,12,1,49508,4,2.5,1900,15246,2003,343,,42.8779706,-85.6265804,199400
2,3457,12,1,49512,4,2.5,2100,10018,2005,91,,42.85893,-85.5734219,230000
2,3471,11,1,49512,3,2,1587,7840,1998,161,11,42.878605,-85.581234,176000
2,3168,12,1,49508,4,3.5,2906,10454,1988,147,,42.873383,-85.605192,184900
2,3229,12,1,49512,3,2.5,2016,13503,2008,172,,42.8819329,-85.582571,209000
2,3472,12,1,49508,4,3.5,2330,10454,1990,352,,42.87042,-85.602455,192000
1,3473,12,1,49512,,,,,,,,42.862984,-85.5673039,216500
2,3474,12,1,49508,,,,11326,,,,42.86213,-85.613922,217500
2,3475,12,1,49546,3,3,1962,11325,1985,238,,42.9400229,-85.552183,215000
2,3432,11,1,49546,3,2,1650,10018,1994,84,,42.920438,-85.560839,221500
2,3476,12,1,49512,3,2.5,2093,24393,1994,130,,42.8813372,-85.5934093,223000
2,3477,12,1,49512,4,2.5,2216,9450,2012,268,,42.8551368,-85.5698894,257000
2,3478,12,1,49512,3,2.5,1390,,2004,10,22,42.855041,-85.573131,229900
2,3479,12,1,49512,4,2,2845,13068,2003,32,,42.862155,-85.577715,234675
2,3480,12,1,49512,4,2.5,2250,8580,2002,168,22,42.856765,-85.576004,234700
2,3481,12,1,49512,5,3.5,3721,13068,1993,220,9,42.901313,-85.604977,270000
2,3482,12,1,49512,3,2.5,2804,13503,2013,126,,42.876792,-85.582412,229900
2,2413,11,1,49546,3,1.5,1996,10890,1976,91,,42.9302083,-85.577566,209500
2,3454,12,1,49546,4,3.5,2198,13310,2003,268,,42.9250789,-85.558868,240000
2,3483,12,1,49512,,,,123710,,,,42.866608,-85.592046,260000
2,3440,12,1,49508,4,2.5,2318,12632,1965,24,3,42.864724,-85.6247269,180000
2,1458,12,1,49508,,,,17424,,,,42.8745059,-85.6250589,179400
2,3484,11,1,49546,3,2,1850,18295,1985,315,,42.931784,-85.5553709,192700
2,2517,11,1,49546,,,,23522,,,,42.938149,-85.57812,254000
2,3168,12,1,49508,3,2,2052,10062,1987,107,,42.873877,-85.604536,201000
2,3485,12,1,49512,3,1.5,1488,7888,1997,270,22,42.860945,-85.568297,185000
2,3384,12,1,49512,4,1.5,2304,10890,1993,217,,42.880844,-85.576999,186000
2,3486,11,1,49512,4,2.5,2931,67953,1978,203,,42.856985,-85.586024,260750
2,3487,12,1,49508,5,3.5,3291,12927,1992,98,,42.8658,-85.608491,261000
2,3481,12,1,49512,4,2.5,2226,18730,1993,95,,42.900492,-85.6066419,255000
2,3488,12,1,49512,3,2.5,2070,8712,2012,182,22,42.855398,-85.570041,213000
2,3489,11,1,49546,4,2.5,2648,,2002,311,,42.920318,-85.556879,244900
2,3490,12,1,49512,3,2.5,1788,7872,2001,309,265,42.860955,-85.572232,187000
2,3461,12,1,49512,3,2.5,1724,8712,2007,175,,42.880156,-85.584369,180000
2,3478,12,1,49512,3,2.5,1960,13068,2003,144,22,42.854997,-85.573767,190000
2,3389,12,1,49508,4,2.5,2262,28314,1987,246,,42.861651,-85.608626,199000
2,3491,12,1,49512,3,2.5,1630,13068,2000,346,265,42.859373,-85.570724,180000
2,639,12,1,49508,4,2.5,2207,12196,1965,14,,42.857248,-85.637609,181000
2,3492,12,1,49508,5,3.5,3454,14374,1999,162,,42.879218,-85.6271639,245000
2,3493,12,1,49512,3,3.5,1836,6969,1998,95,22,42.860765,-85.571,197000
2,3202,12,1,49508,3,2.5,2169,6838,1993,66,,42.878042,-85.643058,183000
2,3494,12,1,49512,4,2,1928,9583,2004,107,,42.870829,-85.585387,180000
2,3495,12,1,49512,4,3.5,3073,7840,2000,231,22,42.861666,-85.574626,240000
2,3493,12,1,49512,3,2.5,1736,7405,2001,99,,42.857253,-85.5732,200000
2,3493,12,1,49512,,,,14810,,,,42.857792,-85.5709229,190000
2,644,12,1,49548,4,3,2900,19602,1880,287,,42.8696484,-85.6469808,230000
2,3335,12,1,49512,3,2.5,1688,10010,2000,176,,42.860493,-85.571078,178900
2,3496,12,1,49512,3,2,2306,10450,1987,259,,42.881613,-85.591192,181500
2,3344,12,1,49508,,,,17424,,,,42.855614,-85.608928,185000
2,3463,12,1,49508,4,2.5,2928,13939,1988,276,,42.863266,-85.607928,230000
2,3497,12,1,49512,4,2,2144,10454,2008,77,,42.878994,-85.591592,185000
2,3498,12,1,49508,3,2.5,2023,12196,1967,261,,42.85944,-85.620468,180000
2,3485,12,1,49512,3,3,1608,7080,1998,140,22,42.8609386,-85.5694635,192000
2,3211,12,1,49508,4,2.5,2768,10125,1959,280,,42.8784169,-85.6364635,190500
1,3499,12,1,49512,,,,,,,,42.9022855,-85.585348,215000
2,3500,12,1,49548,4,2,1916,17859,2006,277,,42.8556219,-85.651549,187500
2,740,12,1,49546,4,2.5,1884,13939,1981,196,,42.940726,-85.553961,182300
2,3501,12,1,49512,3,2.5,1890,9148,1996,85,22,42.868692,-85.575125,194999
2,3440,12,1,49508,4,2.5,2840,11325,1964,358,,42.8644323,-85.6213806,219900
2,3502,12,1,49546,3,2.5,2307,12196,2002,133,,42.9246137,-85.5565396,230000
2,3503,12,1,49508,4,2.5,1980,11990,2006,227,,42.8628039,-85.642747,180900
2,3329,12,1,49512,4,3.5,2445,8276,1994,39,10,42.8783884,-85.5795058,211000
2,3493,12,1,49512,3,1.5,1404,,1998,324,22,42.859149,-85.570112,179900
2,3432,11,1,49546,3,2.5,2176,9147,1995,214,,42.9199569,-85.560824,245000
2,3333,12,1,49508,3,2,1528,,1985,310,,42.858277,-85.606402,179900
2,3480,12,1,49512,4,2.5,2496,10018,2002,49,25,42.859062,-85.577686,226567
1,3504,12,1,49512,,,,,,,,42.902713,-85.5857259,177500
2,3409,12,1,49512,3,2,2032,6969,2010,268,21,42.8552123,-85.5705931,185000
2,3454,12,1,49546,4,2.5,2621,47916,2001,252,,42.925471,-85.5585142,230000
2,3365,12,1,49508,4,2.5,2360,10890,1973,81,,42.87851,-85.613062,183000
2,3493,12,1,49512,3,2.5,2136,8276,2002,149,22,42.857487,-85.571978,200000
2,851,11,1,49546,3,2.5,2234,23100,1999,56,,42.925522,-85.564762,211000
2,3481,12,1,49512,3,3.5,2392,10890,1996,354,8,42.902412,-85.604568,219000
2,3374,12,1,49512,3,2.5,2580,7840,1994,112,10,42.878422,-85.5789,186000
2,3278,12,1,49508,4,1.5,2300,10890,1966,214,,42.858842,-85.637656,179900
2,3244,12,1,49508,4,2.5,2422,13939,1965,191,,42.862961,-85.621412,196750
2,721,12,1,49546,3,2,2134,69696,1951,126,,42.938428,-85.574847,260000
2,3463,12,1,49508,4,3,2866,12180,1989,287,,42.8647133,-85.6107068,224900
2,3092,12,1,49508,3,2,1968,12632,1965,192,,42.860835,-85.619381,195000
2,3505,12,1,49512,3,2,1536,10018,2003,171,295,42.855401,-85.573745,185000
2,3506,12,1,49548,4,2,1748,14467,2011,59,,42.873157,-85.649733,180000
2,3478,12,1,49512,4,3.5,2264,10440,2003,84,22,42.855678,-85.573199,201500
2,3480,12,1,49512,3,2.5,1855,8276,1999,154,22,42.8619143,-85.574899,207150
2,3432,11,1,49546,3,3,2300,10454,1995,112,,42.920659,-85.56085,251000
2,3386,12,1,49508,4,3.5,2100,11325,1998,140,,42.877563,-85.622399,194000
2,639,12,1,49512,3,2,1828,57063,1959,119,,42.897305,-85.577844,179900
2,3117,12,1,49508,4,2.5,2134,12632,1968,109,,42.877257,-85.631652,176500
2,3507,12,1,49508,3,3.5,3085,12632,1990,266,,42.865456,-85.608723,225000
1,3508,12,1,49512,2,2,1280,,2012,80,190,42.902396,-85.585318,187000
2,3509,11,1,49546,2,2.5,2332,51836,1960,21,,42.920239,-85.549081,176250
2,3335,12,1,49512,3,2.5,2315,7405,2001,168,22,42.859083,-85.572278,189000
2,3510,12,1,49512,4,2,1995,10890,2007,322,,42.87945,-85.592307,190000
2,3496,12,1,49512,3,2.5,1978,14670,1991,57,,42.879135,-85.590283,193000
2,3484,11,1,49546,,,,10890,,,,42.9308315,-85.5551622,260000
1,3511,12,1,49512,,,,,,,,42.88541,-85.592908,252000
2,2696,12,1,49512,,,,11761,,,,42.8988749,-85.606133,197000
2,3512,12,1,49512,,,,9583,,,,42.882346,-85.593767,184000
2,3513,12,1,49512,3,2,1540,15402,2006,247,,42.890307,-85.586658,197900
2,3384,12,1,49512,5,4,2498,14374,1992,50,10,42.881045,-85.577044,205000
2,3514,11,1,49512,4,3,2396,8276,2001,217,22,42.8610236,-85.574743,241600
2,3469,12,1,49512,4,3.5,2076,10878,1996,309,11,42.8769469,-85.5778924,195000
2,3463,12,1,49508,4,2.5,2128,13068,1987,163,,42.8648,-85.609986,192700
2,3464,12,1,49512,3,2,1536,8276,2013,18,10,42.870916,-85.574372,190000
2,3515,12,1,49508,4,2.5,2336,12408,1989,287,,42.864598,-85.6063269,216000
2,3471,12,1,49512,3,2,1872,7753,1996,7,11,42.8777789,-85.580523,177500
2,3516,12,1,49508,,,,20909,,,,42.867116,-85.607325,220000
2,3244,12,1,49508,4,3,2925,12150,1973,296,,42.86594,-85.616308,202500
2,3517,12,1,49512,5,3.5,3117,13371,2003,246,22,42.858188,-85.5769575,275000
2,3341,12,1,49508,4,3.5,3272,16854,1977,287,,42.876875,-85.609576,205000
2,3389,12,1,49508,,,,12197,,,,42.86011,-85.610741,189000
2,3471,12,1,49512,3,2.5,1966,7688,1996,336,11,42.878242,-85.581216,185000
2,3249,12,1,49508,4,2.5,2700,14374,1977,238,,42.8753699,-85.618532,184000
2,3518,12,1,49508,,,,13939,,,,42.8674815,-85.6195461,195000
2,3474,12,1,49508,4,3,3032,12196,1989,147,,42.862157,-85.61838,208000
2,3461,12,1,49512,3,3.5,1512,11325,2007,245,,42.880379,-85.585832,203500
2,3384,12,1,49512,4,2.5,2270,17017,1993,228,10,42.8799276,-85.5773228,189000
2,3493,12,1,49512,3,2.5,2200,8712,1998,343,,42.859242,-85.5699395,188000
2,3381,12,1,49512,4,2.5,1916,7076,1997,126,10,42.879677,-85.5799059,180000
2,3461,12,1,49512,3,2,2080,10454,2009,218,,42.878827,-85.586177,178000
2,3448,12,1,49546,3,2.5,2112,12196,1962,242,,42.93409,-85.559111,190000
1,3519,12,1,49512,3,2.5,1742,,2015,322,215,42.884565,-85.596142,190450
2,3340,12,1,49512,3,2,1560,7405,2010,255,10,42.8705048,-85.5742042,185000
2,2215,12,1,49546,3,1.5,1779,11325,1973,225,,42.930195,-85.576182,187500
2,3507,12,1,49508,5,2.5,3358,12632,1988,177,,42.865026,-85.61121,225000
2,3520,12,1,49508,3,2.5,1808,10440,1992,247,,42.856506,-85.61166,182900
2,3390,12,1,49508,3,3,2873,13068,1990,3,,42.872569,-85.6050999,204900
2,3521,12,1,49546,3,2,1888,9147,1995,102,,42.922208,-85.56084,220500
2,3465,12,1,49512,3,2.5,1880,9583,2004,2,,42.85742,-85.5735289,221000
2,3277,12,1,49512,3,3,2622,6098,2004,212,22,42.861558,-85.567896,215000
2,3493,12,1,49512,4,2.5,2162,7840,2002,241,22,42.8570735,-85.5726643,205000
2,3471,12,1,49512,3,2.5,1872,8712,1996,175,11,42.877888,-85.5811949,191000
2,3406,12,1,49512,,,,13939,,,,42.861599,-85.578048,230000
2,3522,12,1,49508,4,2.5,2576,28749,1968,85,,42.870748,-85.62027,200000
2,3490,12,1,49512,,,,10454,,,,42.861151,-85.572794,205000
1,3523,11,1,49546,3,2.5,1700,,2007,171,175,42.918489,-85.550396,184500
2,3524,12,1,49512,4,4,2694,9147,1997,112,22,42.865036,-85.573867,240000
2,3091,12,1,49508,3,3,1951,10018,1987,171,,42.858531,-85.607757,180000
2,3525,12,1,49512,3,2.5,1960,12196,1998,35,22,42.8643209,-85.571962,210900
2,3456,12,1,49512,,,,11761,,,,42.8573189,-85.571023,213000
2,3329,12,1,49512,3,2,1610,14374,1993,45,130,42.882382,-85.579731,187500
2,3277,12,1,49512,3,2.5,1733,6970,1998,113,27,42.860963,-85.566956,184000
2,3389,12,1,49508,5,3,2292,16988,1987,312,,42.861621,-85.607891,179000
2,3457,12,1,49512,3,2.5,1886,8276,2006,140,,42.8599042,-85.5741076,206000
2,3214,12,1,49508,5,3.5,3318,14076,1960,238,,42.880459,-85.6358599,220000
2,3455,12,1,49508,4,2.5,2085,10367,1994,98,,42.859474,-85.629094,185000
2,3526,12,1,49546,4,3.5,3900,12632,1985,231,,42.940285,-85.5541609,225000
2,3527,12,1,49508,4,2.5,1988,10890,1967,28,,42.873177,-85.629589,198500
2,3337,12,1,49512,4,3.5,2236,7840,1993,109,10,42.880958,-85.5807371,189000
2,3528,12,1,49512,3,2.5,2032,7500,2002,175,22,42.8603295,-85.5730711,199900
2,3432,11,1,49546,,,,10890,,,,42.920884,-85.560862,227000
2,3481,12,1,49512,4,2.5,2866,11730,1993,23,8,42.901752,-85.604793,265000
2,3529,12,1,49512,3,2.5,1548,6970,1999,120,23,42.858371,-85.569987,189200
2,3530,11,1,49512,4,3,2344,9583,1995,238,,42.867381,-85.574505,224900
2,3507,12,1,49508,,,,16553,,,,42.864719,-85.608193,246168
2,3531,12,1,49546,4,3,2016,65340,2000,331,,42.926439,-85.5584499,280000
2,3489,11,1,49546,,,,10454,,,,42.920981,-85.556568,288500
1,3532,12,1,49546,3,2.5,2368,6555,1995,147,260,42.928216,-85.566164,299900
2,3517,12,1,49512,5,3.5,3236,9583,2004,114,265,42.8587811,-85.5762794,289000
2,3533,12,1,49508,3,2.5,3596,19800,1998,112,,42.90204,-85.60251,282000
2,3454,11,1,49546,3,2.5,2007,13503,1998,315,,42.924136,-85.556993,289900
2,3517,12,1,49512,4,3.5,2990,25264,2003,303,265,42.8585579,-85.5750278,280000
5,3534,12,1,49518,3,2,,32670,1998,157,,42.880279,-85.620957,305000
2,3535,12,1,49546,4,3.5,3626,13503,1981,49,,42.939034,-85.5544309,305000
2,3536,11,1,49546,4,2.5,3300,10454,1988,84,,42.932841,-85.553276,309000
5,3534,12,1,49518,3,2,,32670,1998,157,,42.880192,-85.6204939,305000
1,3537,11,1,49546,,,,,,,,42.9271699,-85.563682,315000
1,3538,11,1,49546,,,,,,,,42.9176611,-85.5589873,280000
2,3539,11,1,49546,4,2.5,2418,11325,1996,273,,42.94035,-85.558016,285000
1,3540,11,1,49546,3,2.5,2575,12196,1996,295,260,42.9277299,-85.563599,295000
2,3541,11,1,49546,,,,11326,,,,42.9188056,-85.5547354,320000
